customer_id,first_name,last_name,email,phone,country,country_code,city,loyalty_tier,newsletter_subscribed,registration_date
414134,Maxime,Muller,maxime_muller@icloud.com,+34444361065,France,FR,Rennes,bronze,True,2024-05-07
462072,George,Wilson,george_wilson@live.com,+45825538839,UK,GB,Manchester,bronze,False,2020-02-24
431242,Klaus,Durand,klaus_durand@live.com,+47830507008,Spain,ES,Palma,bronze,True,2022-04-27
444669,Maxime,Muller,maximemuller836@gmail.com,+43220130191,UK,GB,Bristol,silver,True,2024-04-22
407134,Luca,Lopez,lucalopez@protonmail.com,,Italy,IT,Turin,silver,False,2024-01-29
443724,Amelia,Nowak,amelia.nowak@yahoo.com,+44267182869,UK,GB,Birmingham,gold,True,2019-06-02
468114,Ingrid,Thomas,ingrid_thomas74@yahoo.com,+42425190875,Spain,ES,Zaragoza,silver,True,2021-01-14
431030,Sara,Esposito,sara.esposito213@gmail.com,+38585974860,Italy,IT,Milan,bronze,False,2022-11-04
409556,Marco,Torres,marco_torres214@icloud.com,+45782061852,France,FR,Strasbourg,bronze,False,2019-09-06
478638,Erik,Smith,erik_smith718@live.com,,Germany,DE,Dusseldorf,silver,False,2023-08-02
481207,Sara,Roberts,sara.roberts@outlook.com,,UK,GB,Birmingham,bronze,True,2023-04-13
457478,Charlotte,Taylor,charlotte.taylor@hotmail.com,+47934473242,Germany,DE,Stuttgart,bronze,False,2020-03-22
412539,Marco,Petit,marcopetit@outlook.com,+32639096367,UK,GB,Edinburgh,bronze,False,2023-12-21
481965,Matteo,Lopez,matteolopez530@hotmail.com,+35142752637,Germany,DE,Leipzig,bronze,True,2020-09-23
458517,Francesca,Meyer,francesca_meyer@live.com,+42147110078,Italy,IT,Naples,bronze,False,2021-05-11
475882,Katarzyna,Robert,katarzyna.robert136@icloud.com,+30570403386,UK,GB,Cardiff,gold,False,2019-08-03
416361,Leo,Wilson,leowilson@hotmail.com,+43698376516,France,FR,Paris,bronze,True,2021-08-25
411211,James,Nielsen,james_nielsen@gmail.com,,Italy,IT,Naples,bronze,True,2023-03-17
407954,Maxime,Wilson,maximewilson69@icloud.com,+43224392800,Sweden,SE,Malmo,bronze,True,2021-12-20
404370,Beatrice,Nowak,beatrice.nowak523@icloud.com,+38728754062,UK,GB,Birmingham,bronze,True,2022-02-17
449465,Anna,Eriksson,anna.eriksson487@gmail.com,+35516458857,Germany,DE,Cologne,silver,True,2020-08-27
441062,Giovanni,Leroy,giovanni.leroy@icloud.com,+35365287051,Sweden,SE,Gothenburg,bronze,False,2021-05-01
490880,Maria,Wojcik,maria.wojcik@live.com,+42129705325,Italy,IT,Florence,silver,False,2022-09-27
408523,Piotr,Schulz,piotrschulz@outlook.com,+35359137502,Germany,DE,Dortmund,bronze,True,2023-02-04
416716,Sara,Kaminski,sara.kaminski@live.com,+31496770295,Spain,ES,Valencia,bronze,False,2021-12-29
408126,Chloe,Jones,chloe_jones@outlook.com,+48846518532,Germany,DE,Leipzig,silver,True,2023-05-29
457923,Pablo,Bernard,pablobernard@icloud.com,+32370145861,France,FR,Rennes,platinum,False,2024-06-20
407181,Romain,Hoffmann,romain_hoffmann@icloud.com,+36474213212,France,FR,Toulouse,bronze,False,2023-10-26
439514,Isabella,Perez,isabella_perez@live.com,+49944920338,Spain,ES,Seville,silver,False,2021-01-11
480050,Emily,Jones,emily.jones@gmail.com,+39785686551,Germany,DE,Munich,silver,False,2020-12-20
482075,Erik,Wilson,erik.wilson735@outlook.com,+47466574854,France,FR,Strasbourg,silver,False,2020-06-21
456602,Charlotte,Nowak,charlotte.nowak832@outlook.com,+47726618123,Netherlands,NL,Almere,silver,False,2021-02-08
408623,Friedrich,Marino,friedrich_marino@outlook.com,+43515414277,Germany,DE,Hamburg,bronze,True,2022-06-27
413346,Matteo,Ricci,matteo.ricci562@live.com,+33897815003,Germany,DE,Munich,bronze,True,2019-07-01
488809,Lorenzo,Taylor,lorenzotaylor@yahoo.com,+37763907349,France,FR,Toulouse,silver,False,2021-06-04
407312,Laura,Esposito,lauraesposito@live.com,+42318121210,UK,GB,Manchester,bronze,True,2020-03-10
473303,Friedrich,Larsen,friedrich.larsen866@outlook.com,+49277857336,France,FR,Toulouse,gold,False,2020-04-29
406842,Luca,Garcia,lucagarcia594@outlook.com,,Poland,PL,Szczecin,bronze,False,2023-03-06
438655,Laura,Kowalski,laurakowalski@yahoo.com,+45568849679,Italy,IT,Bologna,silver,False,2019-08-04
449998,Erik,Kowalski,erik_kowalski@icloud.com,+42280798420,France,FR,Lyon,bronze,False,2022-06-02
452649,George,Perez,george.perez@icloud.com,+45126066135,Poland,PL,Szczecin,silver,True,2023-04-06
412560,Giulia,Kowalski,giuliakowalski391@protonmail.com,,Italy,IT,Palermo,bronze,True,2021-09-14
480911,Emily,Sanchez,emily_sanchez225@icloud.com,+46969883515,Poland,PL,Lublin,bronze,False,2022-07-07
498561,Matteo,Hoffmann,matteo.hoffmann@protonmail.com,+47153756960,Italy,IT,Bari,silver,False,2023-04-08
453884,Laura,Fernandez,laura.fernandez@yahoo.com,+43434576179,France,FR,Marseille,bronze,True,2019-11-10
430554,Pierre,Rodriguez,pierrerodriguez@yahoo.com,+30967292114,France,FR,Marseille,silver,True,2019-12-27
478587,Stefano,Gonzalez,stefano.gonzalez@live.com,+41876539211,UK,GB,Edinburgh,silver,True,2021-07-03
486471,Marco,Jones,marco.jones@icloud.com,+46161042301,Germany,DE,Berlin,bronze,False,2020-09-27
481789,Giovanni,Garcia,giovannigarcia@outlook.com,+37588492574,Germany,DE,Frankfurt,bronze,True,2020-10-16
401390,Chiara,Bruno,chiara_bruno295@protonmail.com,+42690897037,Germany,DE,Leipzig,bronze,False,2023-11-01
459429,James,Wisniewski,james_wisniewski@live.com,+45235548996,France,FR,Rennes,bronze,False,2021-12-14
450321,Lorenzo,Wojcik,lorenzo_wojcik383@yahoo.com,+30331466989,Italy,IT,Genoa,silver,True,2023-03-29
460844,Beatrice,Torres,beatrice_torres17@hotmail.com,+45528679814,Netherlands,NL,Almere,bronze,True,2023-05-10
456112,Giovanni,Kaminski,giovanni.kaminski150@hotmail.com,+41157036462,Poland,PL,Krakow,gold,False,2020-01-29
481292,Carlos,Davies,carlosdavies@gmail.com,+41455894276,Italy,IT,Genoa,gold,True,2019-07-05
481163,Stefano,Leroy,stefanoleroy@icloud.com,+36777181597,France,FR,Paris,bronze,False,2022-04-03
413274,Agnieszka,Brown,agnieszkabrown377@icloud.com,+33570726097,Italy,IT,Venice,bronze,True,2024-01-28
444514,Ines,Bruno,ines.bruno@protonmail.com,+38254566722,France,FR,Lille,gold,True,2022-09-05
485317,Sebastian,Nowak,sebastian.nowak311@yahoo.com,+43711275724,Italy,IT,Naples,gold,True,2023-01-17
488575,Manon,Lopez,manon.lopez68@hotmail.com,,Italy,IT,Rome,bronze,True,2023-08-12
403404,Lorenzo,Martin,lorenzomartin@protonmail.com,+41603505776,Poland,PL,Katowice,bronze,False,2022-03-11
459516,Leo,Moreau,leomoreau@protonmail.com,+38965638807,Spain,ES,Las Palmas,gold,True,2019-08-09
467792,Marek,Eriksson,marek_eriksson522@gmail.com,+48422490293,France,FR,Bordeaux,bronze,True,2024-02-19
443017,Nicolas,Schulz,nicolas.schulz@protonmail.com,+47643145488,Italy,IT,Milan,silver,False,2024-03-26
477045,Ana,Torres,ana.torres639@live.com,+40161099173,Germany,DE,Hamburg,gold,True,2022-12-08
425228,Monika,Romano,monika_romano@outlook.com,+45525571850,Italy,IT,Turin,bronze,True,2021-11-07
414156,Anna,Schmidt,anna_schmidt335@gmail.com,+32188379960,Germany,DE,Hamburg,bronze,False,2023-08-09
413459,Valentina,Moreau,valentina.moreau182@live.com,+41828791229,Italy,IT,Bologna,gold,False,2024-04-12
401610,Valentina,Ricci,valentina.ricci@icloud.com,+32142427534,France,FR,Paris,gold,True,2020-11-09
478010,Amelia,Larsen,amelia.larsen299@gmail.com,+49405420337,Spain,ES,Las Palmas,bronze,False,2020-10-02
408853,Romain,Dubois,romain_dubois@outlook.com,+40814047527,Spain,ES,Madrid,bronze,False,2022-06-19
477710,Romain,Diaz,romain_diaz@live.com,+37952827503,UK,GB,Bristol,bronze,False,2021-03-16
425377,Hans,Hansen,hans.hansen@icloud.com,,Italy,IT,Rome,bronze,True,2020-01-15
475132,Julia,Williams,juliawilliams245@outlook.com,+33791823689,Spain,ES,Murcia,silver,False,2021-03-13
416512,Monika,Colombo,monika_colombo197@gmail.com,+38518285868,France,FR,Paris,bronze,False,2022-03-02
483540,Piotr,Durand,piotr_durand@live.com,+48851463849,Spain,ES,Malaga,gold,True,2021-07-18
466702,Jack,Bernard,jack_bernard@yahoo.com,+37650598068,France,FR,Paris,platinum,True,2020-12-12
433591,Jack,Colombo,jack.colombo@hotmail.com,,Spain,ES,Bilbao,silver,True,2021-03-17
446581,Simone,Williams,simonewilliams@hotmail.com,+46519500392,UK,GB,Edinburgh,platinum,True,2023-02-11
455182,Chiara,Lindqvist,chiaralindqvist@gmail.com,,France,FR,Lille,silver,True,2023-06-14
463097,Jack,Hansen,jackhansen@yahoo.com,+44384220002,Netherlands,NL,Nijmegen,silver,True,2021-05-13
494977,Klaus,Nowak,klaus_nowak235@yahoo.com,+42102416360,Italy,IT,Genoa,platinum,False,2023-12-19
481376,Maxime,Kaminski,maxime.kaminski@live.com,,Sweden,SE,Vasteras,platinum,True,2023-12-16
458277,Manon,Rodriguez,manon.rodriguez@icloud.com,+40290306476,Netherlands,NL,Tilburg,bronze,False,2020-02-03
424369,Ana,Martinez,ana_martinez133@yahoo.com,+39821351429,Netherlands,NL,Eindhoven,bronze,False,2021-02-24
431870,Antoine,Evans,antoine.evans@protonmail.com,,France,FR,Rennes,platinum,True,2019-06-11
418045,Hans,Bruno,hans_bruno@hotmail.com,+33637368128,Italy,IT,Genoa,silver,False,2023-10-04
405776,Alice,Eriksson,aliceeriksson@live.com,+32479288737,UK,GB,Liverpool,gold,False,2019-07-27
407928,Valentina,Bruno,valentina.bruno165@yahoo.com,+45913160098,Germany,DE,Dortmund,bronze,False,2023-02-03
416735,Martina,Wisniewski,martina.wisniewski636@protonmail.com,+32899563204,Spain,ES,Bilbao,silver,False,2024-02-26
440850,Agnieszka,Kowalski,agnieszka_kowalski@gmail.com,,Italy,IT,Rome,bronze,False,2022-04-18
476614,Jack,Rossi,jack_rossi@icloud.com,+46702811853,Italy,IT,Milan,silver,False,2023-08-14
457127,Manon,Taylor,manon.taylor@yahoo.com,+39676686905,Italy,IT,Florence,bronze,True,2019-11-18
467256,Isabel,Durand,isabeldurand389@hotmail.com,+43179883432,Sweden,SE,Vasteras,bronze,False,2022-01-14
485420,Isabel,Wojcik,isabel.wojcik292@live.com,+34663665435,France,FR,Lyon,gold,False,2020-05-18
498877,Stefano,Sanchez,stefano_sanchez127@icloud.com,,Italy,IT,Turin,bronze,True,2024-01-31
446890,Maxime,Torres,maximetorres@live.com,+31434891694,Italy,IT,Palermo,bronze,False,2021-09-13
440788,Matteo,Durand,matteo.durand968@outlook.com,+31603824482,Germany,DE,Hamburg,bronze,True,2021-08-30
476502,Antoine,Martinez,antoine.martinez190@protonmail.com,+33777358085,Spain,ES,Bilbao,bronze,True,2020-11-08
470928,Romain,Garcia,romain_garcia536@live.com,+36628981921,Poland,PL,Katowice,bronze,True,2022-09-19
419087,Jean,Fernandez,jean_fernandez998@hotmail.com,+38367394651,Germany,DE,Essen,gold,False,2021-08-01
419321,Erik,Rossi,erik.rossi@protonmail.com,+34719136728,Italy,IT,Bologna,silver,True,2021-07-12
461541,Giovanni,Ricci,giovanni.ricci@protonmail.com,+42242766935,UK,GB,Birmingham,bronze,True,2024-04-20
440458,Luca,Wagner,lucawagner713@hotmail.com,+36580042598,Italy,IT,Milan,silver,True,2022-07-20
479079,Javier,Wojcik,javier_wojcik@protonmail.com,+36781881435,Spain,ES,Palma,bronze,True,2021-06-24
444944,Lisa,Larsen,lisa_larsen@outlook.com,+35165932686,France,FR,Bordeaux,gold,False,2023-11-15
438150,Carlos,Wagner,carlos_wagner295@yahoo.com,,Italy,IT,Bologna,gold,True,2024-05-27
448343,Agnieszka,Brown,agnieszka_brown@live.com,+45519398085,Germany,DE,Frankfurt,bronze,False,2020-07-19
401059,Giulia,Garcia,giuliagarcia@icloud.com,+34217923052,Italy,IT,Venice,bronze,False,2020-04-03
467853,Friedrich,Diaz,friedrichdiaz@yahoo.com,+39370688991,Italy,IT,Milan,silver,True,2023-08-23
476865,Leo,Rossi,leo.rossi@outlook.com,,France,FR,Rennes,bronze,True,2022-01-07
486203,Ella,Lopez,ellalopez@protonmail.com,+49706895705,Germany,DE,Dusseldorf,bronze,False,2021-01-30
488906,Anna,Jones,anna.jones@icloud.com,+40629516369,France,FR,Toulouse,platinum,True,2020-01-23
418953,Martina,Durand,martina.durand@outlook.com,,Italy,IT,Genoa,silver,False,2020-07-26
407512,Nicolas,Becker,nicolas.becker38@outlook.com,+33401088903,France,FR,Strasbourg,gold,True,2020-03-17
431114,Pablo,Garcia,pablogarcia825@icloud.com,+37147427771,France,FR,Strasbourg,bronze,True,2019-06-20
466467,Lisa,Becker,lisa_becker@icloud.com,+37718126104,Italy,IT,Venice,bronze,False,2022-06-13
473328,Piotr,Schmidt,piotr.schmidt@gmail.com,+38306743219,Sweden,SE,Norrkoping,bronze,True,2020-12-09
407157,Claire,Wagner,claire.wagner472@yahoo.com,,Italy,IT,Genoa,silver,True,2022-07-14
455320,Isabel,Zielinski,isabel.zielinski@outlook.com,+42108184913,Poland,PL,Lodz,bronze,True,2022-12-28
445064,Martina,Martin,martina.martin158@yahoo.com,+35385765752,France,FR,Bordeaux,silver,False,2023-04-08
425612,Antoine,Becker,antoine_becker@hotmail.com,+40379418400,Spain,ES,Palma,gold,True,2021-01-30
426263,George,Fernandez,george_fernandez@live.com,+48223853455,Germany,DE,Hamburg,bronze,True,2021-05-14
483958,Chloe,Robert,chloerobert@protonmail.com,+34156727602,Netherlands,NL,Nijmegen,silver,True,2020-06-27
426379,Hans,Marino,hansmarino@yahoo.com,,Germany,DE,Hamburg,silver,True,2021-08-15
408965,Maria,Williams,mariawilliams183@live.com,+36250015073,Italy,IT,Genoa,bronze,True,2023-10-27
444767,Simone,Andersen,simone.andersen@protonmail.com,+40594886752,Spain,ES,Barcelona,bronze,False,2019-09-02
424819,Andrea,Ferrari,andrea.ferrari@gmail.com,+40277085723,Spain,ES,Madrid,gold,True,2020-02-12
487537,Jean,Eriksson,jean.eriksson@gmail.com,+49127746847,Poland,PL,Gdansk,platinum,False,2022-08-21
462354,Lorenzo,Fernandez,lorenzo_fernandez88@icloud.com,+48679834925,Germany,DE,Munich,bronze,True,2020-09-10
491066,Pierre,Rodriguez,pierrerodriguez@outlook.com,+31644541387,Italy,IT,Palermo,bronze,True,2019-06-09
490680,Maria,Martinez,maria_martinez350@hotmail.com,+46261016831,Italy,IT,Venice,silver,True,2022-12-05
461263,Laura,Gonzalez,lauragonzalez330@hotmail.com,+39982162888,France,FR,Paris,silver,True,2024-02-11
478612,Chiara,Nielsen,chiara.nielsen@live.com,+49699429663,Italy,IT,Bari,bronze,True,2023-11-20
490756,Sophie,Petit,sophie.petit822@live.com,+42371458160,Italy,IT,Milan,bronze,True,2021-08-21
443403,Maria,Schneider,mariaschneider@icloud.com,+36505968811,Germany,DE,Cologne,bronze,True,2022-10-24
475813,Friedrich,Martinez,friedrich.martinez@icloud.com,+39879525408,Italy,IT,Palermo,silver,False,2022-11-18
474199,Isabel,Muller,isabel.muller430@hotmail.com,+46562663590,UK,GB,Manchester,bronze,False,2020-02-11
443995,Tomasz,Ricci,tomasz_ricci647@live.com,+41913529093,France,FR,Nantes,gold,True,2022-11-04
480753,Camille,Wilson,camille_wilson@live.com,,Italy,IT,Turin,bronze,False,2021-10-17
439273,Carlos,Esposito,carlos.esposito@protonmail.com,+46657000250,France,FR,Rennes,platinum,False,2020-07-22
454879,Tomasz,Greco,tomaszgreco@live.com,+39356427918,Italy,IT,Rome,bronze,False,2021-01-24
443072,Leo,Lopez,leolopez726@live.com,,Italy,IT,Turin,bronze,False,2023-11-21
421270,Tomasz,Richard,tomaszrichard204@protonmail.com,+36628904885,Italy,IT,Milan,bronze,False,2021-05-02
413742,Chiara,Wojcik,chiara.wojcik@live.com,+46633291486,Sweden,SE,Norrkoping,bronze,False,2020-03-23
459546,Tomasz,Wojcik,tomaszwojcik@gmail.com,+35324093733,Germany,DE,Berlin,platinum,True,2024-05-25
405530,Martina,Williams,martina_williams131@gmail.com,+37839160327,Poland,PL,Lublin,bronze,False,2021-08-28
465002,Julia,Richard,juliarichard@protonmail.com,+36520650611,Netherlands,NL,Nijmegen,gold,True,2019-11-28
428757,Francesca,Diaz,francescadiaz127@hotmail.com,+33678993084,Poland,PL,Katowice,bronze,False,2022-05-01
400484,Sara,Durand,sara_durand835@icloud.com,+49643155086,Spain,ES,Seville,bronze,False,2022-04-07
483724,Pablo,Kaminski,pablo.kaminski957@yahoo.com,+46675638394,Italy,IT,Bologna,silver,False,2019-08-06
429232,Pablo,Garcia,pablo_garcia@icloud.com,+33225104500,France,FR,Paris,bronze,True,2019-10-09
490861,Jean,Greco,jeangreco@icloud.com,+32978505819,France,FR,Bordeaux,bronze,True,2023-04-16
430182,Francesca,Jones,francescajones976@hotmail.com,,Italy,IT,Turin,bronze,True,2023-02-15
461149,Martina,Larsen,martinalarsen@protonmail.com,+34766985517,France,FR,Rennes,silver,False,2021-11-19
481778,Chiara,Robert,chiara.robert568@outlook.com,+36467873912,Italy,IT,Venice,bronze,True,2022-11-17
427936,Chiara,Becker,chiara.becker@gmail.com,+33816213440,Spain,ES,Barcelona,silver,True,2019-10-26
431328,Ingrid,Wilson,ingridwilson@hotmail.com,+48295182679,Italy,IT,Bologna,silver,False,2021-08-02
463012,Marie,Wisniewski,mariewisniewski@live.com,+49714948323,Spain,ES,Murcia,gold,False,2024-02-12
496283,Agnieszka,Bernard,agnieszkabernard549@outlook.com,+48366503598,UK,GB,Cardiff,silver,False,2019-08-06
443452,Ingrid,Diaz,ingriddiaz@yahoo.com,+36216345156,Sweden,SE,Uppsala,gold,True,2021-12-01
497003,Simone,Zielinski,simone_zielinski@outlook.com,,Sweden,SE,Stockholm,silver,True,2022-10-19
449271,Alice,Lindqvist,alice_lindqvist@yahoo.com,+36432324981,Italy,IT,Genoa,platinum,True,2023-11-02
426911,Nicolas,Jones,nicolasjones@icloud.com,+34805726665,Netherlands,NL,Utrecht,silver,False,2019-06-10
452469,Lucia,Wojcik,luciawojcik146@icloud.com,,Netherlands,NL,Nijmegen,gold,True,2022-11-14
424149,James,Leroy,james_leroy@outlook.com,+48506192359,Italy,IT,Venice,silver,True,2019-07-17
400881,Hugo,Eriksson,hugo_eriksson851@live.com,+36966759262,Spain,ES,Valencia,silver,True,2021-07-22
447555,Jean,Gonzalez,jean_gonzalez@live.com,+46391951963,Italy,IT,Bologna,bronze,True,2020-10-23
401296,Lucas,Schulz,lucas.schulz873@outlook.com,+42167221562,Germany,DE,Essen,bronze,False,2023-09-13
409664,Claire,Gallo,claire.gallo@live.com,+30151449571,UK,GB,Liverpool,bronze,True,2021-10-15
446908,Alessandro,Fernandez,alessandrofernandez@gmail.com,+44537862298,Poland,PL,Gdansk,gold,True,2024-05-14
403934,Katarzyna,Wojcik,katarzynawojcik748@hotmail.com,+30631790821,France,FR,Nice,silver,False,2020-10-17
472704,Elena,Johansson,elena.johansson@protonmail.com,+34740285150,UK,GB,Bristol,bronze,True,2023-08-07
415098,Monika,Kowalski,monika.kowalski@gmail.com,+38124411597,Germany,DE,Essen,silver,False,2019-12-26
418664,Jean,Meyer,jean.meyer@hotmail.com,+41867638331,Italy,IT,Naples,bronze,False,2020-05-03
438086,Tomasz,Martin,tomasz_martin870@protonmail.com,+33184390294,Sweden,SE,Malmo,bronze,True,2021-04-11
457725,Ella,Garcia,ellagarcia@outlook.com,+47715721836,France,FR,Lille,bronze,True,2021-04-09
425480,Piotr,Gallo,piotrgallo@gmail.com,+35721488771,France,FR,Strasbourg,bronze,False,2021-11-30
482750,Romain,Ricci,romain.ricci@yahoo.com,+44319999302,France,FR,Paris,gold,False,2023-06-01
476767,Chloe,Thomas,chloe.thomas@protonmail.com,+46282877760,UK,GB,Sheffield,bronze,True,2020-03-13
447174,Lisa,Fischer,lisa.fischer@yahoo.com,+48686397334,France,FR,Bordeaux,gold,False,2021-05-27
405754,Ella,Hoffmann,ellahoffmann118@icloud.com,,Poland,PL,Lodz,bronze,False,2019-08-11
403890,Erik,Lewandowski,erik_lewandowski@outlook.com,+31532352168,Sweden,SE,Helsingborg,bronze,False,2023-10-28
426099,Simone,Ferrari,simone_ferrari@gmail.com,+35293755612,France,FR,Marseille,bronze,True,2020-02-23
425929,Amelia,Evans,amelia.evans@gmail.com,+38534795306,Germany,DE,Leipzig,silver,True,2020-01-13
437237,Beatrice,Jones,beatricejones468@icloud.com,+48673656773,UK,GB,London,bronze,False,2024-01-09
422825,Julia,Esposito,julia.esposito941@live.com,+31749792615,Italy,IT,Florence,bronze,False,2021-07-19
428697,Ingrid,Fernandez,ingridfernandez904@icloud.com,,Germany,DE,Essen,bronze,False,2023-04-04
434340,Maxime,Lindqvist,maxime.lindqvist@yahoo.com,+37684082167,Germany,DE,Stuttgart,bronze,True,2024-01-01
494219,Sophie,Romano,sophieromano@icloud.com,+32872459236,France,FR,Lyon,platinum,False,2023-12-10
422843,Erik,Kowalski,erikkowalski639@icloud.com,+45871526168,Germany,DE,Dusseldorf,gold,True,2022-02-19
444540,Elise,Meyer,elise_meyer@hotmail.com,+46100702897,Italy,IT,Venice,bronze,True,2022-07-20
472680,Matteo,Gonzalez,matteo.gonzalez@outlook.com,+49456350140,Poland,PL,Szczecin,silver,True,2020-06-22
432239,Marie,Perez,marieperez765@hotmail.com,+38296018050,France,FR,Nantes,bronze,False,2021-01-30
423401,Beatrice,Davies,beatricedavies654@protonmail.com,+47893882317,Italy,IT,Naples,bronze,False,2021-04-21
425688,Jean,Thomas,jean_thomas@yahoo.com,+47917652479,France,FR,Nantes,platinum,False,2020-12-04
402817,Pablo,Kowalski,pablo.kowalski@yahoo.com,+37468642463,Italy,IT,Bari,gold,False,2020-04-13
423078,Nicolas,Thomas,nicolasthomas@protonmail.com,+45657202202,France,FR,Paris,bronze,False,2019-07-19
434313,Javier,Larsen,javierlarsen268@hotmail.com,+49228825159,Italy,IT,Turin,gold,True,2020-05-17
413263,Lucas,Eriksson,lucas.eriksson535@icloud.com,+37388980197,Poland,PL,Gdansk,bronze,False,2021-03-15
402751,Amelia,Diaz,amelia.diaz465@yahoo.com,+33332568040,Italy,IT,Florence,bronze,True,2022-12-25
488795,Monika,Dubois,monika.dubois@gmail.com,+30766547575,Germany,DE,Stuttgart,gold,True,2021-10-28
417988,Valentina,Colombo,valentina_colombo393@protonmail.com,+48662341139,Spain,ES,Barcelona,bronze,True,2023-06-25
449666,Luca,Gonzalez,luca_gonzalez865@live.com,+41531852098,Germany,DE,Dortmund,bronze,False,2024-02-26
485835,Ella,Kaminski,ella.kaminski@icloud.com,+43950720916,Poland,PL,Katowice,silver,False,2021-12-14
414544,Marie,Durand,marie_durand@icloud.com,+40886932286,Germany,DE,Frankfurt,platinum,False,2021-11-11
444352,Pierre,Petit,pierre_petit@live.com,,Netherlands,NL,Rotterdam,platinum,True,2019-10-01
427556,Chiara,Moreau,chiara_moreau236@gmail.com,+37240797507,Germany,DE,Cologne,gold,True,2022-03-09
439986,Carmen,Bruno,carmen.bruno349@yahoo.com,+43696513027,Germany,DE,Dortmund,silver,False,2021-12-29
459795,Julia,Kowalski,julia_kowalski@yahoo.com,+45841269110,Sweden,SE,Helsingborg,bronze,False,2023-03-02
431476,Carlos,Wojcik,carlos.wojcik@protonmail.com,+35496032862,Italy,IT,Venice,platinum,True,2023-11-20
448449,Emma,Schneider,emmaschneider@yahoo.com,+32235608676,UK,GB,Manchester,bronze,True,2022-01-03
448804,Valentina,Greco,valentina_greco@yahoo.com,+43381739513,Poland,PL,Lublin,bronze,False,2022-05-07
486626,Sara,Schmidt,sara_schmidt@yahoo.com,+35475903808,Spain,ES,Palma,bronze,False,2024-03-12
422460,Friedrich,Eriksson,friedrich.eriksson884@hotmail.com,,Germany,DE,Berlin,gold,False,2022-09-01
469065,Manon,Garcia,manongarcia55@protonmail.com,+44229847349,Germany,DE,Munich,bronze,False,2021-03-30
481684,Claire,Andersen,claireandersen@yahoo.com,+30449849361,Netherlands,NL,Nijmegen,bronze,True,2022-12-01
456848,Marie,Dubois,mariedubois@gmail.com,+39353695196,France,FR,Strasbourg,bronze,True,2022-03-07
493184,Emily,Martinez,emilymartinez@icloud.com,+39386450980,Germany,DE,Stuttgart,bronze,False,2023-08-11
408569,Nicolas,Muller,nicolas_muller965@hotmail.com,+38720202856,Italy,IT,Florence,silver,True,2020-12-12
415531,Piotr,Andersen,piotr.andersen179@gmail.com,+40364665923,Germany,DE,Munich,silver,False,2020-05-15
418931,Emma,Larsen,emmalarsen@icloud.com,+46360948471,France,FR,Strasbourg,bronze,True,2020-07-23
417143,Emily,Nowak,emilynowak@yahoo.com,+35140434015,Poland,PL,Lublin,bronze,False,2023-05-17
424856,Elise,Andersen,elise_andersen@protonmail.com,+46483716962,Spain,ES,Malaga,silver,False,2019-12-07
425124,Chiara,Meyer,chiara.meyer310@protonmail.com,+32974748176,Italy,IT,Palermo,gold,False,2020-05-06
469803,Agnieszka,Bruno,agnieszka_bruno@live.com,,Italy,IT,Turin,bronze,True,2024-05-28
449570,Lucia,Romano,lucia.romano490@yahoo.com,+31757216085,France,FR,Rennes,gold,False,2023-05-31
491010,Alessandro,Wagner,alessandrowagner@yahoo.com,+42151986781,Italy,IT,Milan,silver,True,2021-03-05
449054,Antoine,Richard,antoinerichard@outlook.com,,Sweden,SE,Linkoping,silver,True,2020-05-26
441674,Lorenzo,Roberts,lorenzo_roberts936@icloud.com,+31579416064,Italy,IT,Milan,bronze,False,2021-07-12
478584,Claire,Becker,claire.becker198@yahoo.com,+47114397874,Germany,DE,Stuttgart,bronze,False,2023-11-05
456300,Martina,Moreau,martina_moreau93@protonmail.com,+42771462722,France,FR,Rennes,gold,True,2024-04-25
483380,Javier,Durand,javier.durand@live.com,+48307934280,France,FR,Paris,bronze,False,2022-08-26
432053,Davide,Rossi,davide.rossi@yahoo.com,+48633175155,Germany,DE,Stuttgart,silver,True,2023-04-10
406054,Alice,Leroy,alice_leroy958@icloud.com,+41515934026,France,FR,Nantes,gold,True,2019-08-24
480744,Maria,Gallo,mariagallo@gmail.com,+43232191422,Italy,IT,Genoa,bronze,True,2024-02-27
476981,Erik,Perez,erik.perez635@outlook.com,,Italy,IT,Milan,bronze,True,2021-10-22
424785,Leo,Thomas,leo_thomas976@yahoo.com,+39134770964,Poland,PL,Warsaw,bronze,False,2022-11-11
470184,Erik,Johansson,erik_johansson@gmail.com,+41575466049,UK,GB,Cardiff,silver,False,2022-07-30
438559,Julia,Lewandowski,julia.lewandowski@yahoo.com,+38595795858,France,FR,Lyon,bronze,True,2020-06-03
419472,Romain,Richard,romain.richard826@icloud.com,+37207779186,Netherlands,NL,Tilburg,bronze,True,2023-07-29
442949,Antoine,Lewandowski,antoinelewandowski14@outlook.com,+33259055675,Germany,DE,Stuttgart,gold,True,2022-04-30
432397,Elena,Hansen,elena.hansen44@yahoo.com,+31596010919,France,FR,Lyon,bronze,True,2021-11-10
406980,Emily,Perez,emily_perez821@protonmail.com,,France,FR,Lyon,bronze,False,2023-12-08
482504,Leo,Davies,leo_davies@outlook.com,+30319646669,France,FR,Nice,bronze,True,2021-02-12
436709,George,Muller,george_muller@outlook.com,+34184754106,Poland,PL,Szczecin,bronze,True,2020-08-03
